u_centreline,y
0.000000000000000000e+00,-3.019095635846621301e-02,-5.262937867722430191e-02,-7.299535776683577226e-02,-9.270244001934706268e-02,-1.124255976861856521e-01,-1.320783425856362769e-01,-1.507852511955464492e-01,-1.669370295210330923e-01,-1.783882518208914081e-01,-1.828063376758369274e-01,-1.781079199510343936e-01,-1.628360345927710451e-01,-1.362538594713626483e-01,-9.786814697778536964e-02,-4.601414394226931853e-02,2.503341205883042458e-02,1.299119934762884843e-01,2.972962510171700545e-01,5.653541201216271128e-01,1.000000000000000000e+00
0.000000000000000000e+00,5.000000000000000278e-02,1.000000000000000056e-01,1.500000000000000222e-01,2.000000000000000111e-01,2.500000000000000000e-01,3.000000000000000444e-01,3.500000000000000333e-01,4.000000000000000222e-01,4.500000000000000111e-01,5.000000000000000000e-01,5.500000000000000444e-01,6.000000000000000888e-01,6.500000000000000222e-01,7.000000000000000666e-01,7.500000000000000000e-01,8.000000000000000444e-01,8.500000000000000888e-01,9.000000000000000222e-01,9.500000000000000666e-01,1.000000000000000000e+00
